YEAR,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
2014,SUV - SMALL,1.4,4,X,8.1,5.9,7.1,40,163
2014,SUV - SMALL,1.4,4,X,7.8,5.7,6.8,42,156
2014,SUV - SMALL,1.4,4,X,8.7,6.5,7.7,37,177
2014,FULL-SIZE,3.6,6,X,10.9,6.4,8.9,32,205
2014,COMPACT,2.4,4,X,10.3,6.9,8.8,32,202
2014,COMPACT,2.4,4,X,11.5,6.8,9.3,30,214
2014,COMPACT,3.6,6,X,11,6.8,9.1,31,209
2014,COMPACT,3.6,6,E,15.3,9.5,12.7,22,203
2014,MID-SIZE,2.4,4,X,9.9,6.7,8.4,34,193
2014,MID-SIZE,2.4,4,X,10.5,6.4,8.7,32,200
2014,MID-SIZE,3.6,6,X,11,6.8,9.1,31,209
2014,MID-SIZE,3.6,6,E,15.3,9.5,12.7,22,203
2014,FULL-SIZE,5.7,8,X,14.1,7.8,11.3,25,260
2014,FULL-SIZE,3.6,6,X,11.4,7.3,9.5,30,219
2014,FULL-SIZE,5.7,8,X,14.4,8.5,11.7,24,269
2014,FULL-SIZE,3.6,6,X,11.4,7.3,9.5,30,219
2014,FULL-SIZE,3.6,6,E,15.6,10,13,22,208
2014,FULL-SIZE,3.6,6,X,10.9,6.4,8.9,32,205
2014,FULL-SIZE,3.6,6,E,15.1,8.7,12.2,23,195
2014,FULL-SIZE,6.4,8,Z,15,8.7,12.2,23,281
2014,MINIVAN,3.6,6,X,12.5,8,10.5,27,242
2014,MINIVAN,3.6,6,E,17.8,11.3,14.9,19,238
2014,MID-SIZE,2.4,4,X,9.9,6.7,8.4,34,193
2014,MID-SIZE,2.4,4,X,10.5,6.4,8.7,32,200
2014,MID-SIZE,3.6,6,X,11,6.8,9.1,31,209
2014,MID-SIZE,3.6,6,E,15.3,9.5,12.7,22,203
2014,MID-SIZE,3.6,6,X,11.7,7.3,9.7,29,223
2014,MID-SIZE,5.7,8,X,14,8.5,11.5,25,265
2014,MID-SIZE,5.7,8,X,14.1,7.8,11.3,25,260
2014,MID-SIZE,6.4,8,Z,15.1,8.8,12.3,23,283
2014,MID-SIZE,6.4,8,Z,15,8.7,12.2,23,281
2014,FULL-SIZE,3.6,6,X,11.7,7.3,9.7,29,223
2014,FULL-SIZE,3.6,6,X,10.9,6.4,8.9,32,205
2014,FULL-SIZE,5.7,8,X,14.1,7.8,11.3,25,260
2014,FULL-SIZE,3.6,6,X,11.4,7.3,9.5,30,219
2014,FULL-SIZE,5.7,8,X,14.4,8.5,11.7,24,269
2014,FULL-SIZE,3.6,6,X,11.4,7.3,9.5,30,219
2014,FULL-SIZE,3.6,6,E,15.6,10,13,22,208
2014,FULL-SIZE,3.6,6,X,11.7,7.3,9.7,29,223
2014,FULL-SIZE,3.6,6,E,16.5,10.7,13.9,20,222
2014,FULL-SIZE,3.6,6,X,10.9,6.4,8.9,32,205
2014,FULL-SIZE,3.6,6,E,15.1,8.7,12.2,23,195
2014,FULL-SIZE,6.4,8,Z,15,8.7,12.2,23,281
2014,MID-SIZE,2,4,X,8.1,5.4,6.9,41,159
2014,MID-SIZE,2.4,4,X,8.8,5.6,7.4,38,170
2014,MID-SIZE,2.4,4,X,9.1,5.6,7.5,38,173
2014,MID-SIZE,2,4,X,8.6,5.8,7.3,39,168
2014,MID-SIZE,2,4,E,12.7,8.2,10.7,26,171
2014,MID-SIZE,2.4,4,X,9.2,6.3,7.9,36,182
2014,MID-SIZE,2.4,4,X,8.9,5.9,7.5,38,173
2014,MID-SIZE,1.4,4,X,7.2,4.9,6.2,46,143
2014,MID-SIZE,1.4,4,X,7.3,4.8,6.1,46,140
2014,SUV - STANDARD,5.7,8,X,15.6,9.1,12.7,22,292
2014,SUV - STANDARD,3.6,6,X,12.4,8.3,10.6,27,244
2014,SUV - STANDARD,3.6,6,E,15.9,11.1,13.8,20,221
2014,MINIVAN,3.6,6,X,12.2,7.9,10.3,27,237
2014,MINIVAN,3.6,6,E,17.3,11.2,14.5,19,232
2014,SUV - SMALL,2.4,4,X,11.2,7.7,9.6,29,221
2014,SUV - SMALL,3.6,6,X,12.9,8.4,10.9,26,251
2014,SUV - SMALL,3.6,6,X,12.7,7.9,10.5,27,242
2014,SUV - SMALL,3.6,6,E,17.1,11,14.4,20,230
2014,MINICOMPACT,1.4,4,X,7.3,5.8,6.6,43,152
2014,MINICOMPACT,1.4,4,X,7.3,5.8,6.6,43,152
2014,MINICOMPACT,1.4,4,X,7.4,5.7,6.7,42,154
2014,MINICOMPACT,1.4,4,X,6.7,5.2,6,47,138
2014,MINICOMPACT,1.4,4,X,7.3,5.8,6.6,43,152
2014,MINICOMPACT,1.4,4,X,7.4,5.7,6.7,42,154
2014,MINICOMPACT,1.4,4,X,6.4,4.9,5.7,50,131
2014,MINICOMPACT,1.4,4,X,7.3,5.8,6.6,43,152
2014,STATION WAGON - SMALL,1.4,4,X,8.7,6,7.5,38,173
2014,STATION WAGON - SMALL,1.4,4,X,8,6,7.1,40,163
2014,FULL-SIZE,2,4,X,4.6,5.3,4.9,58,113
2014,VAN - CARGO,4.6,8,X,15.9,12.3,14.3,20,329
2014,VAN - CARGO,4.6,8,E,22,16.5,19.5,14,312
2014,VAN - CARGO,5.4,8,X,17.4,12.6,15.2,19,350
2014,VAN - CARGO,5.4,8,E,22.7,16.8,20,14,320
2014,VAN - PASSENGER,4.6,8,X,16.8,12.5,14.8,19,340
2014,VAN - PASSENGER,4.6,8,E,23.3,17.2,20.6,14,330
2014,VAN - PASSENGER,6.8,10,X,21.8,15.3,18.9,15,435
2014,VAN - PASSENGER,5.4,8,X,18.7,13.3,16.3,17,375
2014,VAN - PASSENGER,5.4,8,E,24.4,17.6,21.4,13,342
2014,SUV - SMALL,2,4,X,9.9,6.6,8.4,34,193
2014,SUV - SMALL,3.5,6,X,11.1,7.3,9.4,30,216
2014,SUV - SMALL,3.5,6,X,11.8,7.8,10,28,230
2014,SUV - SMALL,3.7,6,X,12.2,8.8,10.6,27,244
2014,SUV - SMALL,1.6,4,X,9.1,6.2,7.8,36,179
2014,SUV - SMALL,2,4,X,9.5,6.7,8.2,34,189
2014,SUV - SMALL,2.5,4,X,9.5,6.3,8.1,35,186
2014,SUV - SMALL,1.6,4,X,9.2,6.6,8,35,184
2014,SUV - SMALL,2,4,X,9.8,7.1,8.6,33,198
2014,SUV - STANDARD,5.4,8,X,16.4,11.3,14.1,20,324
2014,SUV - STANDARD,5.4,8,E,22.3,15.4,19.2,15,307
2014,SUV - STANDARD,2,4,X,10.4,7,8.9,32,205
2014,SUV - STANDARD,3.5,6,X,13.2,9.1,11.3,25,260
2014,SUV - STANDARD,3.5,6,X,12.2,8.2,10.4,27,239
2014,SUV - STANDARD,3.5,6,E,16.5,11,14,20,224
2014,SUV - STANDARD,3.5,6,X,12.7,8.7,10.9,26,251
2014,SUV - STANDARD,3.5,6,E,17.1,11.9,14.8,19,237
2014,PICKUP TRUCK - STANDARD,3.5,6,X,12.9,9,11.1,25,255
2014,PICKUP TRUCK - STANDARD,3.5,6,X,13,9,11.2,25,258
2014,PICKUP TRUCK - STANDARD,6.2,8,X,16.5,11,14.1,20,324
2014,PICKUP TRUCK - STANDARD,3.5,6,X,14.2,9.6,12.1,23,278
2014,PICKUP TRUCK - STANDARD,3.5,6,X,13.8,9.3,11.8,24,271
2014,PICKUP TRUCK - STANDARD,6.2,8,X,18.2,12.3,15.5,18,357
2014,PICKUP TRUCK - STANDARD,3.7,6,X,12.5,8.7,10.8,26,248
2014,PICKUP TRUCK - STANDARD,3.7,6,E,17,11.7,14.6,19,234
2014,PICKUP TRUCK - STANDARD,3.7,6,X,12.5,8.7,10.8,26,248
2014,PICKUP TRUCK - STANDARD,3.7,6,E,17,11.7,14.6,19,234
2014,PICKUP TRUCK - STANDARD,5,8,X,14.7,10.5,12.8,22,294
2014,PICKUP TRUCK - STANDARD,5,8,E,20.1,14.3,17.5,16,280
2014,PICKUP TRUCK - STANDARD,5,8,X,14.7,10.5,12.8,22,294
2014,PICKUP TRUCK - STANDARD,5,8,E,20.1,14.3,17.5,16,280
2014,PICKUP TRUCK - STANDARD,3.7,6,X,13.4,9.7,11.7,24,269
2014,PICKUP TRUCK - STANDARD,3.7,6,E,18.3,13.1,16,18,256
2014,PICKUP TRUCK - STANDARD,3.7,6,X,13.4,9.7,11.7,24,269
2014,PICKUP TRUCK - STANDARD,3.7,6,E,18.3,13.1,16,18,256
2014,PICKUP TRUCK - STANDARD,5,8,X,15.1,10.7,13.1,22,301
2014,PICKUP TRUCK - STANDARD,5,8,E,20.4,14.6,17.8,16,285
2014,PICKUP TRUCK - STANDARD,5,8,X,15,10.6,13.1,22,301
2014,PICKUP TRUCK - STANDARD,5,8,E,20.4,14.5,17.7,16,283
2014,PICKUP TRUCK - STANDARD,6.2,8,X,18.5,12.8,16,18,368
2014,SUBCOMPACT,1.6,4,X,7.3,5.4,6.5,43,150
2014,SUBCOMPACT,1.6,4,X,7.4,5.3,6.5,43,150
2014,SUBCOMPACT,1,4,X,6.3,4.5,5.5,51,126
2014,SUBCOMPACT,1.6,4,X,6.8,4.8,5.9,48,136
2014,COMPACT,1.6,4,X,7.7,5.7,6.8,42,156
2014,SUV - STANDARD,3.5,6,X,11.7,7.9,10,28,230
2014,SUV - STANDARD,3.5,6,X,12.2,8.6,10.6,27,244
2014,SUV - STANDARD,3.5,6,X,13.2,8.8,11.2,25,258
2014,COMPACT,2,4,X,8.9,6.2,7.6,37,175
2014,COMPACT,2,4,X,7.6,5.3,6.6,43,152
2014,COMPACT,2,4,E,10.3,7.1,8.8,32,141
2014,COMPACT,2,4,X,7.7,5.3,6.6,43,152
2014,COMPACT,2,4,E,10.3,7.1,8.9,32,142
2014,COMPACT,2,4,X,7.8,5.5,6.8,42,156
2014,COMPACT,2,4,E,10.5,7.5,9.1,31,146
2014,COMPACT,2,4,X,7.2,4.8,6.1,46,140
2014,COMPACT,2,4,E,10.2,7,8.8,32,141
2014,MID-SIZE,1.5,4,X,8.8,5.5,7.3,39,168
2014,MID-SIZE,1.6,4,X,8.1,5.3,6.9,41,159
2014,MID-SIZE,2,4,X,9.2,5.9,7.7,37,177
2014,MID-SIZE,2.5,4,X,9.2,5.8,7.7,37,177
2014,MID-SIZE,1.5,4,X,8.2,5.2,6.8,42,156
2014,MID-SIZE,2,4,X,9.5,6.3,8,35,184
2014,MID-SIZE,2,4,X,4.3,4.7,4.5,63,104
2014,SUBCOMPACT,3.7,6,X,10.7,6.5,8.8,32,202
2014,SUBCOMPACT,3.7,6,X,11.2,6.8,9.2,31,212
2014,SUBCOMPACT,5,8,X,11.8,7.8,10,28,230
2014,SUBCOMPACT,5,8,X,13.8,7.9,11.1,25,255
2014,SUBCOMPACT,5.8,8,Z,14.2,8.4,11.6,24,267
2014,SUBCOMPACT,3.7,6,X,11,6.9,9.1,31,209
2014,FULL-SIZE,2,4,X,9.2,6.1,7.8,36,179
2014,FULL-SIZE,3.5,6,X,12.2,7.9,10.3,27,237
2014,FULL-SIZE,3.5,6,X,10.7,6.8,9,31,207
2014,FULL-SIZE,3.5,6,E,15.3,9.4,12.7,22,203
2014,FULL-SIZE,3.5,6,X,11.5,7.7,9.8,29,225
2014,FULL-SIZE,3.5,6,E,16.6,10.6,13.9,20,222
2014,SPECIAL PURPOSE VEHICLE,1.6,4,X,9.4,6.7,8.2,34,189
2014,SPECIAL PURPOSE VEHICLE,2.5,4,X,9.9,6.9,8.6,33,198
2014,SPECIAL PURPOSE VEHICLE,1.6,4,X,10.1,7,8.7,32,200
2014,SPECIAL PURPOSE VEHICLE,2.5,4,X,10.5,7.1,9,31,207
2014,SUV - STANDARD,3.6,6,X,12.7,8.4,10.8,26,248
2014,SUV - STANDARD,3.6,6,X,13.3,8.8,11.2,25,258
2014,VAN - CARGO,4.3,6,X,15.4,10.8,13.3,21,306
2014,VAN - CARGO,5.3,8,X,16.2,11.4,14.1,20,324
2014,VAN - CARGO,5.3,8,E,21.4,15.2,18.6,15,298
2014,VAN - CARGO,5.3,8,X,16.5,12.1,14.5,19,334
2014,VAN - CARGO,5.3,8,E,21.6,16.1,19.1,15,306
2014,VAN - CARGO,5.3,8,X,16.8,11.9,14.6,19,336
2014,VAN - CARGO,5.3,8,E,21.8,15.9,19.1,15,306
2014,VAN - CARGO,5.3,8,X,16.5,12.1,14.5,19,334
2014,VAN - CARGO,5.3,8,E,23.1,16.6,20.2,14,323
2014,VAN - PASSENGER,5.3,8,X,16.8,11.9,14.6,19,336
2014,VAN - PASSENGER,5.3,8,E,21.8,15.9,19.1,15,306
2014,VAN - PASSENGER,5.3,8,X,16.5,12.1,14.5,19,334
2014,VAN - PASSENGER,5.3,8,E,23.1,16.6,20.2,14,323
2014,VAN - PASSENGER,4.8,8,X,19.1,12.1,16,18,368
2014,VAN - PASSENGER,6,8,X,19.9,12.8,16.7,17,384
2014,VAN - PASSENGER,6,8,E,27.5,17.5,23,12,368
2014,VAN - PASSENGER,4.8,8,X,19.3,12.2,16.1,18,370
2014,VAN - PASSENGER,6,8,X,20.1,12.8,16.8,17,386
2014,VAN - PASSENGER,6,8,E,27.7,17.6,23.1,12,370
2014,PICKUP TRUCK - STANDARD,4.3,6,X,11.9,8.4,10.4,27,239
2014,PICKUP TRUCK - STANDARD,4.3,6,E,17.1,12.1,14.9,19,238
2014,PICKUP TRUCK - STANDARD,5.3,8,X,13,8.7,11,26,253
2014,PICKUP TRUCK - STANDARD,5.3,8,E,17.6,11.7,14.9,19,238
2014,PICKUP TRUCK - STANDARD,6.2,8,Z,14.6,9.7,12.4,23,285
2014,PICKUP TRUCK - STANDARD,4.3,6,X,12.6,9,11,26,253
2014,PICKUP TRUCK - STANDARD,4.3,6,E,18.1,12.9,15.7,18,251
2014,PICKUP TRUCK - STANDARD,5.3,8,X,13.3,9,11.4,25,262
2014,PICKUP TRUCK - STANDARD,5.3,8,E,18,12.1,15.4,18,246
2014,PICKUP TRUCK - STANDARD,6.2,8,Z,14.7,9.9,12.5,23,288
2014,SUV - SMALL,2.4,4,X,9.2,6.1,7.8,36,179
2014,SUV - SMALL,3.6,6,X,12.4,8.1,10.5,27,242
2014,SUV - SMALL,3.6,6,E,17,11.2,14.4,20,230
2014,SUV - SMALL,2.4,4,X,10.1,6.9,8.7,32,200
2014,SUV - SMALL,3.6,6,X,13.2,8.4,11,26,253
2014,SUV - SMALL,3.6,6,E,17.9,11.6,15.1,19,242
2014,SUV - STANDARD,5.3,8,X,14.3,9.4,12.1,23,278
2014,SUV - STANDARD,5.3,8,E,19.5,12.5,16.3,17,261
2014,SUV - STANDARD,5.3,8,X,14.3,9.4,12.1,23,278
2014,SUV - STANDARD,5.3,8,E,19.5,12.5,16.3,17,261
2014,SUV - STANDARD,6.2,8,Z,15.3,10,12.9,22,297
2014,SUV - STANDARD,6.2,8,E,21.2,13.8,17.9,16,286
2014,SUV - STANDARD,6.2,8,Z,17,11.4,14.5,19,334
2014,SUV - STANDARD,6.2,8,E,23.5,15.3,19.8,14,317
2014,SUV - STANDARD,5.3,8,X,14.3,9.4,12.1,23,278
2014,SUV - STANDARD,5.3,8,E,19.5,12.5,16.3,17,261
2014,SUV - STANDARD,5.3,8,X,14.3,9.4,12.1,23,278
2014,SUV - STANDARD,5.3,8,E,19.5,12.5,16.3,17,261
2014,MID-SIZE,2.4,4,X,7.8,5.5,6.7,42,154
2014,MID-SIZE,2.4,4,X,7.8,5.7,6.9,41,159
2014,MID-SIZE,2.4,4,X,8.8,5.8,7.4,38,170
2014,MID-SIZE,3.5,6,X,9.6,5.7,7.9,36,182
2014,MID-SIZE,3.5,6,X,10,6.1,8.2,34,189
2014,MID-SIZE,3.5,6,X,11.5,7.1,9.5,30,219
2014,MID-SIZE,2,4,X,3.7,4,3.8,74,87
2014,COMPACT,1.8,4,X,6.7,5,6,47,138
2014,COMPACT,1.8,4,X,6.9,5.1,6.1,46,140
2014,COMPACT,1.8,4,X,7.3,5.5,6.5,43,150
2014,SUV - SMALL,3.5,6,X,11.1,7.1,9.3,30,214
2014,SUV - SMALL,2.4,4,X,9,6.4,7.8,36,179
2014,SUV - SMALL,2.4,4,X,9.2,6.6,8.1,35,186
2014,TWO-SEATER,1.5,4,X,5.4,5,5.2,54,120
2014,TWO-SEATER,1.5,4,X,6.4,5.1,5.8,49,133
2014,STATION WAGON - SMALL,1.5,4,X,7.1,5.4,6.3,45,145
2014,STATION WAGON - SMALL,1.5,4,X,7.1,5.7,6.5,43,150
2014,MINIVAN,3.5,6,X,10.9,7.1,9.2,31,212
2014,SUV - SMALL,3.5,6,X,11.8,7.8,10,28,230
2014,SUV - SMALL,3.5,6,X,12.3,8.2,10.5,27,242
2014,PICKUP TRUCK - STANDARD,3.5,6,X,13.6,9.6,11.8,24,271
2014,COMPACT,1.6,4,X,7.6,5.2,6.5,43,150
2014,COMPACT,1.6,4,X,7.5,5.3,6.5,43,150
2014,MID-SIZE,2,4,X,8.5,6,7.3,39,168
2014,MID-SIZE,2,4,X,8.5,5.8,7.3,39,168
2014,FULL-SIZE,5,8,Z,14.1,8.6,11.7,24,269
2014,FULL-SIZE,3.8,6,X,11.5,7.3,9.6,29,221
2014,SUV - SMALL,3.3,6,X,11.5,7.7,9.8,29,225
2014,SUV - SMALL,3.3,6,X,11.8,8,10.1,28,232
2014,SUV - SMALL,2.4,4,X,10.2,7.3,8.9,32,205
2014,SUV - SMALL,2,4,X,11.4,8.2,10,28,230
2014,SUV - SMALL,2.4,4,X,11,7.9,9.6,29,221
2014,FULL-SIZE,2,4,X,10,6.3,8.4,34,193
2014,FULL-SIZE,2.4,4,X,8.5,5.8,7.3,39,168
2014,MID-SIZE,2.4,4,X,5.4,4.9,5.2,54,120
2014,MID-SIZE,2.4,4,X,5.5,4.9,5.2,54,120
2014,SUV - SMALL,2,4,X,8.9,6.9,8,35,184
2014,SUV - SMALL,2,4,X,10,7.2,8.7,32,200
2014,SUV - SMALL,2.4,4,X,9.9,7,8.6,33,198
2014,SUV - SMALL,2,4,X,10,7.8,9,31,207
2014,SUV - SMALL,2.4,4,X,10.2,7.8,9.1,31,209
2014,COMPACT,1.6,4,X,7.4,5.5,6.5,43,150
2014,COMPACT,1.6,4,X,7.8,5.6,6.8,42,156
2014,COMPACT,1.6,4,X,8.6,6.3,7.6,37,175
2014,COMPACT,1.6,4,X,8.4,5.9,7.3,39,168
2014,MID-SIZE,3.7,6,Z,10.6,6.7,8.8,32,202
2014,MID-SIZE,3.7,6,Z,11.1,7.3,9.4,30,216
2014,COMPACT,3.5,6,Z,7,5.6,6.4,44,147
2014,COMPACT,3.5,6,Z,7.5,6.3,7,40,161
2014,SUBCOMPACT,3.7,6,Z,11.8,7.9,10.1,28,232
2014,SUBCOMPACT,3.7,6,Z,12.1,7.8,10.2,28,235
2014,SUBCOMPACT,3.7,6,Z,12.7,8.3,10.7,26,246
2014,SUBCOMPACT,3.7,6,Z,11.4,7.5,9.6,29,221
2014,SUBCOMPACT,3.7,6,Z,12,7.8,10.2,28,235
2014,MID-SIZE,3.7,6,Z,11.3,7.5,9.6,29,221
2014,MID-SIZE,5.6,8,Z,12.9,8,10.7,26,246
2014,MID-SIZE,3.7,6,Z,11.7,8.1,10.1,28,232
2014,MID-SIZE,5.6,8,Z,13.4,8.6,11.3,25,260
2014,MID-SIZE,3.5,6,Z,6.8,5.8,6.4,44,147
2014,STATION WAGON - SMALL,3.7,6,Z,12.1,8.1,10.3,27,237
2014,SUV - SMALL,3.5,6,Z,10.5,7.6,9.2,31,212
2014,SUV - SMALL,3.5,6,Z,10.9,7.8,9.5,30,219
2014,SUV - STANDARD,2.5,4,X,7.6,6.9,7.3,39,168
2014,SUV - SMALL,3.7,6,Z,12.9,9.1,11.2,25,258
2014,SUV - SMALL,5,8,Z,14.9,10.1,12.8,22,294
2014,SUV - STANDARD,5.6,8,Z,15.7,10.3,13.2,21,304
2014,TWO-SEATER,3,6,Z,10.4,7.1,8.9,32,205
2014,TWO-SEATER,3,6,Z,10.8,7.3,9.2,31,212
2014,TWO-SEATER,5,8,Z,13.4,8.6,11.2,25,258
2014,MID-SIZE,2,4,Z,10.8,6.9,9.1,31,209
2014,MID-SIZE,3,6,Z,13.1,7.7,10.7,26,246
2014,MID-SIZE,5,8,Z,14,8.7,11.6,24,267
2014,MID-SIZE,5,8,E,19.4,12,16.1,18,258
2014,MID-SIZE,5,8,Z,14,8.7,11.6,24,267
2014,FULL-SIZE,3,6,Z,13,8.1,10.8,26,248
2014,FULL-SIZE,5,8,Z,14.2,8.6,11.7,24,269
2014,FULL-SIZE,5,8,E,18.7,11.6,15.5,18,248
2014,FULL-SIZE,3,6,Z,13.2,8.1,10.9,26,251
2014,FULL-SIZE,5,8,Z,14.2,8.6,11.7,24,269
2014,FULL-SIZE,5,8,E,18.7,11.6,15.5,18,248
2014,FULL-SIZE,5,8,Z,14.2,8.6,11.7,24,269
2014,FULL-SIZE,5,8,Z,14.2,8.6,11.7,24,269
2014,MINICOMPACT,5,8,Z,13.5,9,11.4,25,262
2014,MINICOMPACT,5,8,Z,13.2,8.4,11.1,25,255
2014,MINICOMPACT,5,8,Z,14.2,9.2,12,24,276
2014,MINICOMPACT,5,8,Z,13.9,9.2,11.8,24,271
2014,MINICOMPACT,5,8,Z,14.2,9.2,12,24,276
2014,MINICOMPACT,5,8,Z,13.9,9.2,11.8,24,271
2014,SUV - SMALL,2.4,4,X,9.6,6.4,8.2,34,189
2014,SUV - SMALL,3.2,6,X,10.8,7,9.1,31,209
2014,SUV - SMALL,2.4,4,X,9.9,7,8.6,33,198
2014,SUV - SMALL,3.2,6,X,11.1,7.4,9.4,30,216
2014,SUV - SMALL,2.4,4,X,10,7.3,8.8,32,202
2014,SUV - SMALL,3.2,6,X,11.1,7.7,9.5,30,219
2014,SUV - SMALL,2.4,4,X,10.7,7.9,9.4,30,216
2014,SUV - SMALL,3.2,6,X,11.9,8,10.1,28,232
2014,SUV - SMALL,2,4,X,9.4,7.4,8.5,33,196
2014,SUV - SMALL,2,4,X,9.7,7,8.5,33,196
2014,SUV - SMALL,2,4,X,8.9,6.6,7.9,36,182
2014,SUV - SMALL,2.4,4,X,9.8,7,8.5,33,196
2014,SUV - SMALL,2.4,4,X,9,7,8.1,35,186
2014,SUV - SMALL,2.4,4,X,10,7.4,8.8,32,202
2014,SUV - SMALL,2.4,4,X,9,7,8.1,35,186
2014,SUV - SMALL,2.4,4,X,10.3,8.7,9.6,29,221
2014,SUV - STANDARD,5.7,8,X,15.6,9.9,13,22,299
2014,SUV - STANDARD,3,6,D,9.8,7,8.6,33,232
2014,SUV - STANDARD,3.6,6,X,12.4,8.3,10.6,27,244
2014,SUV - STANDARD,3.6,6,E,15.9,11.1,13.8,20,221
2014,SUV - STANDARD,6.4,8,Z,16.6,10.7,14,20,322
2014,SUV - SMALL,2,4,X,9.4,7.4,8.5,33,196
2014,SUV - SMALL,2,4,X,9.7,7,8.5,33,196
2014,SUV - SMALL,2,4,X,8.9,6.6,7.9,36,182
2014,SUV - SMALL,2.4,4,X,9.8,7,8.5,33,196
2014,SUV - SMALL,2.4,4,X,9,7,8.1,35,186
2014,SUV - SMALL,2.4,4,X,10,7.4,8.8,32,202
2014,SUV - SMALL,2.4,4,X,9,7,8.1,35,186
2014,SUV - SMALL,2.4,4,X,10.3,8.7,9.6,29,221
2014,SUV - SMALL,3.6,6,X,12.6,9.4,11.2,25,258
2014,SUV - SMALL,3.6,6,X,12.7,9.3,11.2,25,258
2014,SUV - SMALL,3.6,6,X,13.2,10,11.7,24,269
2014,SUV - SMALL,3.6,6,X,13.4,9.6,11.7,24,269
2014,FULL-SIZE,3.3,6,X,11.2,7.4,9.5,30,219
2014,MID-SIZE,1.8,4,X,8.3,5.5,7,40,161
2014,MID-SIZE,1.8,4,X,8,5.3,6.8,42,156
2014,MID-SIZE,2,4,X,8.5,5.5,7.2,39,166
2014,MID-SIZE,2,4,X,8.4,5.7,7.2,39,166
2014,FULL-SIZE,1.6,4,X,9.7,6.7,8.4,34,193
2014,FULL-SIZE,1.6,4,X,9.7,6.9,8.4,34,193
2014,FULL-SIZE,2,4,X,8.4,5.7,7.2,39,166
2014,FULL-SIZE,2,4,X,8.5,5.8,7.3,39,168
2014,COMPACT,1.6,4,X,9.3,6.6,8.1,35,186
2014,COMPACT,1.6,4,X,9.4,6.8,8.3,34,191
2014,COMPACT,2,4,X,8.3,5.8,7.2,39,166
2014,COMPACT,2,4,X,8.5,6,7.4,38,170
2014,MID-SIZE,2,4,X,10.3,6.4,8.6,33,198
2014,MID-SIZE,2.4,4,X,8.9,5.7,7.5,38,173
2014,MID-SIZE,2.4,4,X,5.4,4.9,5.2,54,120
2014,MID-SIZE,2.4,4,X,5.6,5,5.3,53,122
2014,COMPACT,1.6,4,X,7.5,5.2,6.5,43,150
2014,COMPACT,1.6,4,X,7.5,5.3,6.5,43,150
2014,COMPACT,1.6,4,X,7.3,5.3,6.4,44,147
2014,STATION WAGON - MID-SIZE,2,4,X,9.2,6.3,7.9,36,182
2014,STATION WAGON - MID-SIZE,2,4,X,9.4,6.2,8,35,184
2014,MINIVAN,3.5,6,X,12.2,8.4,10.5,27,242
2014,SUV - SMALL,2.4,4,X,10.4,7.1,8.9,32,205
2014,SUV - SMALL,3.3,6,X,11.4,8,9.8,29,225
2014,SUV - SMALL,2.4,4,X,10.9,7.8,9.5,30,219
2014,SUV - SMALL,3.3,6,X,11.9,8.4,10.3,27,237
2014,STATION WAGON - SMALL,1.6,4,X,8.5,6.6,7.6,37,175
2014,STATION WAGON - SMALL,1.6,4,X,8.6,6.5,7.7,37,177
2014,STATION WAGON - SMALL,2,4,X,8.8,6.5,7.7,37,177
2014,STATION WAGON - SMALL,2,4,X,8.4,6.5,7.5,38,173
2014,SUV - SMALL,2.4,4,X,10,7,8.6,33,198
2014,SUV - SMALL,2.4,4,X,11.4,7.8,9.8,29,225
2014,SUV - SMALL,2,4,X,11.2,8.2,9.8,29,225
2014,SUV - SMALL,2.4,4,X,10.6,7.7,9.3,30,214
2014,TWO-SEATER,6.5,12,Z,20.7,11,16.3,17,375
2014,TWO-SEATER,5.2,10,Z,16.2,10.9,13.8,20,317
2014,TWO-SEATER,5.2,10,Z,18.7,11.5,15,19,345
2014,SUV - SMALL,2,4,Z,12,8.4,10.4,27,239
2014,SUV - STANDARD,3,6,Z,14.6,10.5,12.8,22,294
2014,SUV - SMALL,2,4,Z,9.9,6.6,8.4,34,193
2014,SUV - SMALL,2,4,Z,9.9,6.6,8.4,34,193
2014,SUV - STANDARD,5,8,Z,16.2,10.4,13.6,21,313
2014,SUV - STANDARD,5,8,Z,15.5,10.6,13.3,21,306
2014,SUV - STANDARD,5,8,E,22.8,14.5,19.1,15,306
2014,SUV - STANDARD,3,6,Z,12.6,8.6,10.8,26,248
2014,SUV - STANDARD,3,6,Z,12.6,8.6,10.8,26,248
2014,SUV - STANDARD,3,6,E,17.5,12.7,15.4,18,246
2014,SUV - STANDARD,5,8,Z,15.5,10.4,13.2,21,304
2014,SUV - STANDARD,5,8,Z,14.9,10.4,12.9,22,297
2014,SUV - STANDARD,5,8,E,21.9,14.2,18.5,15,296
2014,SUV - STANDARD,3,6,Z,12.6,8.6,10.8,26,248
2014,SUV - STANDARD,3,6,Z,12.6,8.6,10.8,26,248
2014,SUV - STANDARD,3,6,E,17.5,12.6,15.3,18,245
2014,SUV - STANDARD,5,8,Z,16.2,10.4,13.6,21,313
2014,SUV - STANDARD,5,8,Z,15.5,10.6,13.3,21,306
2014,SUV - STANDARD,5,8,E,22.8,14.5,19.1,15,306
